place,payout,points,username,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6
4596,0,63.38,krutches93,Cam Skattebo,Trey McBride,A.J. Brown,Chris Olave,Zach Charbonnet,Bo Nix
4596,0,63.38,jb0511,Omarion Hampton,Tyler Warren,Marvin Harrison,Zay Flowers,Daniel Jones,Elic Ayomanor
4596,0,63.38,urbanik,Jahmyr Gibbs,Justin Fields,Brock Bowers,Chris Olave,Zay Flowers,Malik Washington
4599,0,63.32,hotsizauce,De'Von Achane,Tetairoa McMillan,Brock Bowers,Zay Flowers,Tony Pollard,Geno Smith
4599,0,63.32,thewood1105,Saquon Barkley,David Montgomery,Quentin Johnston,Zach Ertz,Kyler Murray,Tre Tucker
4599,0,63.32,chadcandles,Cam Skattebo,Trey McBride,Jameson Williams,Chase Brown,Jared Goff,DeVonta Smith
4599,0,63.32,tmoneyttime1,Saquon Barkley,Tyler Warren,Ladd McConkey,Jakobi Meyers,Tre Tucker,Geno Smith
4603,0,63.3,kobegoat2424,Amon-Ra St. Brown,Nico Collins,Jalen Hurts,Chuba Hubbard,Zay Flowers,Zach Ertz
4604,0,63.28,kuruc711,Omarion Hampton,Quentin Johnston,Woody Marks,Keenan Allen,Dak Prescott,Dallas Goedert
4604,0,63.28,manaray31,De'Von Achane,Justin Fields,Woody Marks,Ladd McConkey,Keenan Allen,Taysom Hill
4604,0,63.28,peteroverzet,Ashton Jeanty,Derrick Henry,Marvin Harrison,Chris Olave,Daniel Jones,Juwan Johnson
4607,0,63.24,ecoxer10,Jahmyr Gibbs,Tetairoa McMillan,Brock Bowers,Tony Pollard,Jaxson Dart,Wan'Dale Robinson
4607,0,63.24,phillyeth,Jahmyr Gibbs,Tyler Warren,Ladd McConkey,Justin Herbert,Darius Slayton,RJ Harvey
4609,0,63.22,ad5,Saquon Barkley,Tetairoa McMillan,Jaylen Waddle,Woody Marks,Tommy Tremble,Bryce Young
4609,0,63.22,kcpolack,Jonathan Taylor,Jameson Williams,Woody Marks,Jared Goff,Zach Ertz,Tre Tucker
4611,0,63.2,cgeeeeee,Jaxon Smith-Njigba,Trey McBride,Jalen Hurts,A.J. Brown,Darius Slayton,RJ Harvey
4611,0,63.2,benrothlesberger,Cam Skattebo,George Pickens,Jalen Hurts,Courtland Sutton,Zach Ertz,Wan'Dale Robinson
4613,0,63.18,jdennis22,Saquon Barkley,Quentin Johnston,Alvin Kamara,Courtland Sutton,Juwan Johnson,Bo Nix
4613,0,63.18,urbanik,Amon-Ra St. Brown,Trey Benson,Quentin Johnston,Darius Slayton,Sam LaPorta,Bo Nix
4613,0,63.18,kcpolack,Jaxon Smith-Njigba,Quentin Johnston,Woody Marks,Michael Pittman Jr.,Jaxson Dart,Juwan Johnson
4613,0,63.18,nez,Jahmyr Gibbs,Tyler Warren,Chuba Hubbard,Jakobi Meyers,Daniel Jones,Chris Godwin
4617,0,63.16,mathology,Derrick Henry,Nico Collins,Kenneth Walker III,Chris Godwin,Zach Ertz,Baker Mayfield
4618,0,63.14,d4ve,Amon-Ra St. Brown,Trey Benson,Jayden Daniels,Keenan Allen,Juwan Johnson,Tee Higgins
4618,0,63.14,mosioatunya,George Pickens,Trey McBride,Ladd McConkey,Justin Herbert,Zach Charbonnet,RJ Harvey
4618,0,63.14,urbanik,De'Von Achane,Quentin Johnston,Justin Herbert,Keenan Allen,Chris Olave,Evan Engram
4621,0,63.12,cognition10,Omarion Hampton,Justin Fields,Ladd McConkey,Zach Ertz,Wan'Dale Robinson,Tre Tucker
4621,0,63.12,rkfd9383,Garrett Wilson,Ashton Jeanty,Sam LaPorta,Jakobi Meyers,Geno Smith,Elic Ayomanor
4623,0,63.1,xcheerful,De'Von Achane,Deebo Samuel,Jalen Hurts,A.J. Brown,Woody Marks,Tommy Tremble
4623,0,63.1,drapp,Cam Skattebo,Trey McBride,A.J. Brown,Tony Pollard,Kyler Murray,Tee Higgins
4625,0,63.08,burtbra3,Javonte Williams,Tyler Warren,Woody Marks,Jakobi Meyers,Daniel Jones,Adonai Mitchell
4626,0,63.04,manaray31,Omarion Hampton,Deebo Samuel,Jayden Daniels,A.J. Brown,Keenan Allen,Tommy Tremble
4626,0,63.04,justfalkon,De'Von Achane,Quentin Johnston,Brock Bowers,Chuba Hubbard,Zay Flowers,Tua Tagovailoa
4628,0,63.02,bustersboys,Ashton Jeanty,Nico Collins,Jameson Williams,Rachaad White,Zach Ertz,Bryce Young
4628,0,63.02,eggers3,Omarion Hampton,Justin Fields,Alvin Kamara,Courtland Sutton,Zach Ertz,Wan'Dale Robinson
4630,0,63,ingelx,Breece Hall,Ashton Jeanty,Jalen Hurts,Jakobi Meyers,Dallas Goedert,Adonai Mitchell
4631,0,62.94,playerq,Derrick Henry,Nico Collins,Ladd McConkey,Justin Herbert,Tee Higgins,Oronde Gadsden
4631,0,62.94,drapp,Ashton Jeanty,Trey McBride,Quentin Johnston,Tony Pollard,Justin Herbert,Terry McLaurin
4633,0,62.92,klonger87,Jahmyr Gibbs,Tetairoa McMillan,Woody Marks,Jakobi Meyers,Bryce Young,Darren Waller
4634,0,62.9,vogeyberra8,Jonathan Taylor,Trey Benson,Quentin Johnston,Juwan Johnson,Justin Herbert,Cooper Kupp
4634,0,62.9,kittcarson44,Derrick Henry,Ashton Jeanty,Jalen Hurts,Marvin Harrison,Wan'Dale Robinson,Mark Andrews
4634,0,62.9,bustersboys,Garrett Wilson,Nico Collins,Tony Pollard,Jameson Williams,Juwan Johnson,Kyler Murray
4637,0,62.86,burtbra3,Omarion Hampton,David Montgomery,Jayden Daniels,Zach Ertz,Keenan Allen,Tee Higgins
4638,0,62.84,chadcandles,Omarion Hampton,Tetairoa McMillan,Ladd McConkey,Justin Herbert,Tony Pollard,Tommy Tremble
4638,0,62.84,wutangkillabees,Amon-Ra St. Brown,Trey McBride,Ladd McConkey,Justin Herbert,Tee Higgins,RJ Harvey
4640,0,62.82,iamskiman,De'Von Achane,Justin Fields,Quentin Johnston,Jakobi Meyers,Mason Taylor,Jalen Tolbert
4640,0,62.82,lenkeith,Amon-Ra St. Brown,Bucky Irving,Quentin Johnston,Keenan Allen,Jared Goff,Dallas Goedert
4642,0,62.78,urbanik,Jonathan Taylor,Trey Benson,Brock Bowers,Marvin Harrison,Zay Flowers,Geno Smith
4643,0,62.74,jpcissel9,De'Von Achane,Brock Bowers,Jayden Daniels,Chase Brown,Keenan Allen,Terry McLaurin
4643,0,62.74,berettajames,Saquon Barkley,Nico Collins,Jayden Daniels,Zach Ertz,Tony Pollard,Malik Washington
4643,0,62.74,bustersboys,Saquon Barkley,Brock Bowers,Chuba Hubbard,Chris Olave,Jaxson Dart,Terry McLaurin
4646,0,62.72,imagikarp,Cam Skattebo,Javonte Williams,Marvin Harrison,Jakobi Meyers,Zach Ertz,Geno Smith
4647,0,62.7,d4ve,Omarion Hampton,Tetairoa McMillan,Sam LaPorta,Chris Olave,Kyler Murray,Jalen Tolbert
4647,0,62.7,tubinis2121,Jahmyr Gibbs,Trey Benson,Tyler Warren,Jameson Williams,Chris Olave,Kyler Murray
4647,0,62.7,rkfd9383,Cam Skattebo,Trey McBride,Jameson Williams,Jalen Hurts,DeVonta Smith,Chase Brown
4650,0,62.68,kuruc711,Omarion Hampton,Quentin Johnston,Deebo Samuel,Keenan Allen,Daniel Jones,Mark Andrews
4650,0,62.68,nf42,Derrick Henry,Nico Collins,Kenneth Walker III,Michael Pittman Jr.,Daniel Jones,Tommy Tremble
4650,0,62.68,bestballviper,Ashton Jeanty,Trey McBride,Woody Marks,Chris Olave,Dak Prescott,Darius Slayton
4650,0,62.68,sickodank,Omarion Hampton,Tetairoa McMillan,Woody Marks,Jaxson Dart,Chris Godwin,Theo Johnson
4650,0,62.68,lee121503,Omarion Hampton,Emeka Egbuka,Jameson Williams,Brock Bowers,Jared Goff,Darius Slayton
4650,0,62.68,d4ve,Derrick Henry,Tetairoa McMillan,Sam LaPorta,Jakobi Meyers,Darius Slayton,Jaxson Dart
4656,0,62.64,berettajames,Amon-Ra St. Brown,Nico Collins,Jayden Daniels,Woody Marks,Wan'Dale Robinson,Dallas Goedert
4657,0,62.62,mineman84,Omarion Hampton,Deebo Samuel,Zach Ertz,Jared Goff,Zay Flowers,Mark Andrews
4657,0,62.62,tyler2121,Jahmyr Gibbs,Jared Goff,Brock Bowers,Tee Higgins,Tony Pollard,Darius Slayton
4659,0,62.6,awolff225,Cam Skattebo,Garrett Wilson,Woody Marks,Jalen Hurts,Jalen Tolbert,Mason Taylor
4659,0,62.6,mikec6212,Omarion Hampton,David Montgomery,Quentin Johnston,Chris Olave,Juwan Johnson,Bo Nix
4661,0,62.58,noahwhit47,Trey McBride,Cam Skattebo,Woody Marks,Courtland Sutton,Dak Prescott,Jalen Tolbert
4661,0,62.58,cgeeeeee,Ashton Jeanty,George Pickens,Jameson Williams,Daniel Jones,Adonai Mitchell,Theo Johnson
4663,0,62.56,mosioatunya,Derrick Henry,Trey McBride,Kenneth Walker III,A.J. Brown,Chris Godwin,Baker Mayfield
4664,0,62.54,dabk,Omarion Hampton,Tetairoa McMillan,Jayden Daniels,Zach Ertz,Tee Higgins,DeVonta Smith
4664,0,62.54,lineofscrimmage,De'Von Achane,Tyler Warren,Jayden Daniels,Keenan Allen,Tee Higgins,Sean Tucker
4666,0,62.52,robzombee,Garrett Wilson,Justin Fields,Marvin Harrison,Zach Ertz,Darius Slayton,Emari Demercado
4666,0,62.52,patrickbarnesyoutube,Saquon Barkley,Tyler Warren,Ladd McConkey,Jakobi Meyers,Chase Brown,Geno Smith
4668,0,62.5,mathology,Derrick Henry,Ashton Jeanty,Jalen Hurts,A.J. Brown,Chris Godwin,Dallas Goedert
4668,0,62.5,daddy34,De'Von Achane,Jake Ferguson,Jameson Williams,Chase Brown,Zay Flowers,Cam Ward
4670,0,62.48,chris,Cam Skattebo,Garrett Wilson,Brock Bowers,Ladd McConkey,Daniel Jones,Juwan Johnson
4670,0,62.48,tonysprocket,Tetairoa McMillan,Javonte Williams,Brock Bowers,Malik Washington,Bryce Young,Xavier Legette
4672,0,62.44,justforfunzo,Omarion Hampton,Jayden Daniels,Deebo Samuel,A.J. Brown,Wan'Dale Robinson,Mark Andrews
4672,0,62.44,ahodaniel,Cam Skattebo,Tyler Warren,Jameson Williams,Keenan Allen,Emari Demercado,Tua Tagovailoa
4674,0,62.42,nez,Omarion Hampton,Tetairoa McMillan,Deebo Samuel,Keenan Allen,Bryce Young,Tommy Tremble
4674,0,62.42,urbanik,Amon-Ra St. Brown,Quentin Johnston,Woody Marks,Jared Goff,Zay Flowers,Evan Engram
4674,0,62.42,tmoneyttime1,Javonte Williams,Cam Skattebo,Jameson Williams,Brock Bowers,Adonai Mitchell,Bryce Young
4677,0,62.4,ingelx,Breece Hall,Trey McBride,Alvin Kamara,Marvin Harrison,Kyler Murray,Wan'Dale Robinson
4677,0,62.4,danjpreciado,Derrick Henry,Trey McBride,Jaylen Waddle,Jameson Williams,Tee Higgins,Kyler Murray
4677,0,62.4,jkam,Derrick Henry,Trey McBride,Jalen Hurts,Woody Marks,Jakobi Meyers,Rashid Shaheed
4677,0,62.4,itsmookiee,Derrick Henry,Nico Collins,Jayden Daniels,Michael Pittman Jr.,Taysom Hill,Cooper Kupp
4677,0,62.4,awe419,Saquon Barkley,Tyler Warren,Alvin Kamara,Jakobi Meyers,Kyler Murray,Wan'Dale Robinson
4682,0,62.34,jtmckenzi,Derrick Henry,Nico Collins,Ladd McConkey,Justin Herbert,Chase Brown,Juwan Johnson
4682,0,62.34,lee121503,Derrick Henry,George Pickens,Jayden Daniels,Keenan Allen,Zach Ertz,J.K. Dobbins
4682,0,62.34,dcfantasy,Garrett Wilson,Tetairoa McMillan,Jayden Daniels,Kenneth Walker III,Zach Ertz,Tee Higgins
4685,0,62.32,canuckle,George Pickens,Tetairoa McMillan,Marvin Harrison,Tony Pollard,Tommy Tremble,Bryce Young
4686,0,62.3,mosioatunya,Derrick Henry,Trey McBride,Alvin Kamara,Courtland Sutton,Kyler Murray,Zay Flowers
4686,0,62.3,wonderkid1222,Breece Hall,Jameson Williams,Sam LaPorta,Tee Higgins,Kyler Murray,Michael Wilson
4688,0,62.28,carsfrucht,Saquon Barkley,Trey McBride,Alvin Kamara,Ladd McConkey,Daniel Jones,Elic Ayomanor
4688,0,62.28,krutches93,Omarion Hampton,Brock Bowers,Bucky Irving,Daniel Jones,Chris Godwin,Rashid Shaheed
4690,0,62.24,lineofscrimmage,Garrett Wilson,David Montgomery,Woody Marks,Marvin Harrison,Tommy Tremble,Bryce Young
4690,0,62.24,urbanik,Omarion Hampton,Trey Benson,Quentin Johnston,Justin Herbert,Chris Olave,Mason Taylor
4692,0,62.22,thunderroad,Jahmyr Gibbs,Rachaad White,Jameson Williams,Jared Goff,Darius Slayton,Tommy Tremble
4693,0,62.2,ingelx,Derrick Henry,Nico Collins,Kenneth Walker III,Marvin Harrison,Kyler Murray,Juwan Johnson
4693,0,62.2,kingschuster,Breece Hall,Trey McBride,Jalen Hurts,A.J. Brown,Chris Godwin,Tee Higgins
4695,0,62.18,urbanik,Trey McBride,Tyler Warren,Kenneth Walker III,Courtland Sutton,Darius Slayton,Jaxson Dart
4695,0,62.18,ingelx,Cam Skattebo,Trey McBride,Kenneth Walker III,Marvin Harrison,Wan'Dale Robinson,Jaxson Dart
4697,0,62.16,patrickbarnesyoutube,Trey McBride,Nico Collins,Jameson Williams,Jakobi Meyers,Emari Demercado,C.J. Stroud
4698,0,62.14,berettajames,Derrick Henry,Ashton Jeanty,Jayden Daniels,Brock Bowers,Wan'Dale Robinson,DeVonta Smith
4698,0,62.14,jakeswa,Breece Hall,Ashton Jeanty,Justin Herbert,Jakobi Meyers,Zay Flowers,Juwan Johnson
4700,0,62.1,hett711,De'Von Achane,Brock Bowers,Jalen Hurts,Chris Godwin,DeVonta Smith,Chase Brown
4700,0,62.1,lenkeith,Saquon Barkley,Trey McBride,Marvin Harrison,Woody Marks,Zay Flowers,Kyler Murray
4702,0,62.08,millertime3799,Jahmyr Gibbs,Jaylen Waddle,Woody Marks,Jakobi Meyers,Jaxson Dart,Tommy Tremble
4702,0,62.08,mathology,Ashton Jeanty,Nico Collins,Michael Pittman Jr.,Woody Marks,Daniel Jones,Mark Andrews
4704,0,62.04,krutches93,Breece Hall,Trey McBride,David Montgomery,Jakobi Meyers,Geno Smith,Tre Tucker
4705,0,62.02,creuter22,Justin Fields,Trey McBride,Kenneth Walker III,Woody Marks,Darius Slayton,DeVonta Smith
4705,0,62.02,lee121503,Garrett Wilson,Justin Fields,A.J. Brown,Kenneth Walker III,Chris Godwin,Zach Ertz
4705,0,62.02,gabrainos,De'Von Achane,Brock Bowers,Michael Pittman Jr.,Jakobi Meyers,Zay Flowers,Geno Smith
4705,0,62.02,berettajames,Jahmyr Gibbs,Tetairoa McMillan,Alvin Kamara,Jakobi Meyers,Jared Goff,Mark Andrews
4709,0,61.96,keystonekannon,Omarion Hampton,David Montgomery,Justin Herbert,Keenan Allen,Tre Tucker,Tommy Tremble
4710,0,61.94,futurestate,Jahmyr Gibbs,Brock Bowers,Jayden Daniels,Woody Marks,Chris Olave,Chris Godwin
4710,0,61.94,jokah03,Derrick Henry,George Pickens,Justin Herbert,Keenan Allen,Juwan Johnson,Tony Pollard
4712,0,61.92,patrickbarnesyoutube,Derrick Henry,Trey McBride,Deebo Samuel,Jakobi Meyers,Tony Pollard,Geno Smith
4712,0,61.92,chadcandles,Cam Skattebo,Tetairoa McMillan,Quentin Johnston,Rachaad White,Tommy Tremble,Bryce Young
4714,0,61.9,mathology,Garrett Wilson,Trey McBride,Marvin Harrison,Woody Marks,Zay Flowers,Kyler Murray
4714,0,61.9,kuruc711,De'Von Achane,Jalen Hurts,Woody Marks,Keenan Allen,DeVonta Smith,Juwan Johnson
4714,0,61.9,jdwwdjjosh,Jahmyr Gibbs,Quentin Johnston,Jalen Hurts,Chase Brown,Chris Godwin,Dallas Goedert
4717,0,61.88,futurestate,Breece Hall,Nico Collins,Kenneth Walker III,Zach Ertz,Wan'Dale Robinson,Jaxson Dart
4718,0,61.84,samolson31,Cam Skattebo,Tyler Warren,Chase Brown,Jakobi Meyers,Justin Herbert,Cooper Kupp
4719,0,61.82,cognition10,Jahmyr Gibbs,Tetairoa McMillan,Brock Bowers,Courtland Sutton,Wan'Dale Robinson,Bryce Young
4719,0,61.82,tubinis2121,Derrick Henry,Ja'Marr Chase,Chuba Hubbard,A.J. Brown,Juwan Johnson,Lamar Jackson
4719,0,61.82,fflinx,Omarion Hampton,Justin Fields,Quentin Johnston,Jakobi Meyers,Mason Taylor,Darius Slayton
4722,0,61.8,gmeholder,Cam Skattebo,Trey McBride,Deebo Samuel,Michael Pittman Jr.,Elic Ayomanor,Cam Ward
4723,0,61.78,cheezball,De'Von Achane,Quentin Johnston,Woody Marks,Chris Olave,Dak Prescott,Mark Andrews
4723,0,61.78,bigpapi4153,Amon-Ra St. Brown,Chuba Hubbard,Jaylen Waddle,Jaxson Dart,Darius Slayton,Elijah Arroyo
4723,0,61.78,amacd123,Derrick Henry,Trey McBride,Ladd McConkey,Tony Pollard,Jaxson Dart,Darius Slayton
4726,0,61.74,kobegoat2424,Garrett Wilson,Nico Collins,Jayden Daniels,Woody Marks,Juwan Johnson,Dallas Goedert
4726,0,61.74,goods,Ashton Jeanty,George Pickens,Michael Pittman Jr.,Justin Herbert,Wan'Dale Robinson,Oronde Gadsden
4728,0,61.72,mcc222,Derrick Henry,Tetairoa McMillan,Jaylen Waddle,Kenneth Walker III,Zach Ertz,Bryce Young
4728,0,61.72,hdjdhdjdjsk,Saquon Barkley,Trey McBride,Alvin Kamara,Jameson Williams,Zay Flowers,Lamar Jackson
4728,0,61.72,warriormode,Cam Skattebo,Justin Fields,Brock Bowers,J.K. Dobbins,Wan'Dale Robinson,Darius Slayton
4731,0,61.7,awe419,De'Von Achane,Jaylen Waddle,Quentin Johnston,Jakobi Meyers,Kyler Murray,Juwan Johnson
4732,0,61.68,beriov,Javonte Williams,Trey McBride,A.J. Brown,Jameson Williams,Elic Ayomanor,Jaxson Dart
4733,0,61.64,chadcandles,Omarion Hampton,Tetairoa McMillan,Jayden Daniels,Tony Pollard,Zay Flowers,Tommy Tremble
4733,0,61.64,tubinis2121,Breece Hall,Garrett Wilson,Ladd McConkey,Justin Herbert,Zach Ertz,Malik Washington
4733,0,61.64,jeffern8,Derrick Henry,Trey McBride,Ladd McConkey,Justin Herbert,J.K. Dobbins,Elic Ayomanor
4736,0,61.62,bestballviper,Jahmyr Gibbs,Tyler Warren,Quentin Johnston,Jared Goff,Wan'Dale Robinson,Elic Ayomanor
4737,0,61.58,goods,Saquon Barkley,Tyler Warren,Woody Marks,A.J. Brown,Daniel Jones,Troy Franklin
4737,0,61.58,urbanik,Omarion Hampton,Justin Fields,Brock Bowers,Marvin Harrison,Kenneth Walker III,Chris Godwin
4737,0,61.58,chadcandles,De'Von Achane,Tetairoa McMillan,Woody Marks,Daniel Jones,DeVonta Smith,Mark Andrews
4740,0,61.56,nez,Amon-Ra St. Brown,Tyreek Hill,Jayden Daniels,David Montgomery,Woody Marks,Tommy Tremble
4741,0,61.54,lazykid,Omarion Hampton,Emeka Egbuka,Jayden Daniels,Jakobi Meyers,Zach Ertz,Sean Tucker
4741,0,61.54,nosoupforyou,Jonathan Taylor,Quentin Johnston,Justin Herbert,Keenan Allen,Zach Ertz,Darius Slayton
4741,0,61.54,kuruc711,Jonathan Taylor,Quentin Johnston,Justin Herbert,Zach Ertz,Chase Brown,Darius Slayton
4744,0,61.5,bustersboys,Saquon Barkley,Trey McBride,Ladd McConkey,Jakobi Meyers,Kyler Murray,Wan'Dale Robinson
4744,0,61.5,awe419,Trey McBride,Cam Skattebo,Jakobi Meyers,Tony Pollard,Kyler Murray,Tee Higgins
4746,0,61.48,bardownbeauty,Omarion Hampton,Tetairoa McMillan,Chris Olave,Wan'Dale Robinson,Jaxson Dart,Dalton Schultz
4747,0,61.44,jtmckenzi,Cam Skattebo,Trey McBride,Ladd McConkey,Justin Herbert,Zay Flowers,Wan'Dale Robinson
4747,0,61.44,chadcandles,Ashton Jeanty,Tetairoa McMillan,Jayden Daniels,Jameson Williams,Dallas Goedert,Zay Flowers
4749,0,61.42,noahpetro23,Justin Fields,Tetairoa McMillan,Ladd McConkey,Zach Ertz,RJ Harvey,Chase Brown
4750,0,61.4,botown,Amon-Ra St. Brown,Tetairoa McMillan,Jalen Hurts,A.J. Brown,Dallas Goedert,Sean Tucker
4751,0,61.38,shagnastyball17,Saquon Barkley,Woody Marks,Jameson Williams,Courtland Sutton,Dallas Goedert,Bo Nix
4752,0,61.36,ingelx,Omarion Hampton,David Montgomery,Jayden Daniels,A.J. Brown,Zach Ertz,Zay Flowers
4753,0,61.34,tad4764,Breece Hall,Trey McBride,Jayden Daniels,Chase Brown,Chris Godwin,Tee Higgins
4753,0,61.34,mane,Garrett Wilson,Nico Collins,Jayden Daniels,Ladd McConkey,Zach Ertz,Justice Hill
4755,0,61.32,creuter22,Omarion Hampton,Justin Fields,Tyler Warren,Jameson Williams,Woody Marks,Tre Tucker
4756,0,61.28,housealwayswins,Jahmyr Gibbs,Quentin Johnston,Ladd McConkey,Dak Prescott,Zach Ertz,Jalen Tolbert
4757,0,61.26,lee121503,Jahmyr Gibbs,David Montgomery,Quentin Johnston,Justin Herbert,Chris Godwin,Mark Andrews
4758,0,61.24,jeffern8,Cam Skattebo,Ashton Jeanty,Ladd McConkey,Justin Herbert,Wan'Dale Robinson,Juwan Johnson
4759,0,61.2,samolson31,Derrick Henry,Trey McBride,Jalen Hurts,Chase Brown,Tre Tucker,Josh Downs
4759,0,61.2,steveb1164,Derrick Henry,Ashton Jeanty,Jalen Hurts,A.J. Brown,Dallas Goedert,Elic Ayomanor
4759,0,61.2,mariosolar,Ashton Jeanty,Tyler Warren,Jalen Hurts,A.J. Brown,Josh Downs,Chris Rodriguez
4759,0,61.2,pcolapopeye,Omarion Hampton,Jalen Hurts,Courtland Sutton,Zach Ertz,Bucky Irving,Marvin Mims Jr.
4763,0,61.18,awe419,Breece Hall,Trey McBride,Alvin Kamara,Jakobi Meyers,Daniel Jones,Zay Flowers
4763,0,61.18,chris,Cam Skattebo,Trey McBride,Alvin Kamara,Michael Pittman Jr.,Jaxson Dart,Wan'Dale Robinson
4765,0,61.14,ingelx,Jahmyr Gibbs,Brock Bowers,Jayden Daniels,Keenan Allen,Kenneth Walker III,Tee Higgins
4766,0,61.12,nez,Omarion Hampton,Jaylen Waddle,Jameson Williams,Jared Goff,Chase Brown,Tommy Tremble
4766,0,61.12,aaronjh22,Amon-Ra St. Brown,Justin Fields,Brock Bowers,Chase Brown,Zay Flowers,Malik Washington
4766,0,61.12,shocktrauma19,Saquon Barkley,David Montgomery,Marvin Harrison,Zach Ertz,Kyler Murray,Adonai Mitchell
4769,0,61.1,naipe7,Jahmyr Gibbs,Quentin Johnston,Jalen Hurts,Zach Ertz,Zay Flowers,Zach Charbonnet
4770,0,61.08,manaray31,Jahmyr Gibbs,Alvin Kamara,Quentin Johnston,Zach Ertz,Jaxson Dart,DeVonta Smith
4771,0,61.04,awe419,Breece Hall,George Pickens,Alvin Kamara,Justin Herbert,Zach Ertz,Tee Higgins
4772,0,61,cognition10,Derrick Henry,Trey McBride,Marvin Harrison,Kyler Murray,Tre Tucker,Cooper Kupp
4773,0,60.98,ahodaniel,Amon-Ra St. Brown,Alvin Kamara,Brock Bowers,Keenan Allen,Daniel Jones,Zach Charbonnet
4774,0,60.96,berettajames,De'Von Achane,Quentin Johnston,David Montgomery,Justin Herbert,Zach Ertz,Tre Tucker
4775,0,60.92,idraftbamfs,George Pickens,Justin Fields,Woody Marks,Chris Godwin,Mason Taylor,Darius Slayton
4776,0,60.9,phillyeth,Omarion Hampton,Chuba Hubbard,Marvin Harrison,Jakobi Meyers,Kyler Murray,Mark Andrews
4777,0,60.88,bustersboys,Breece Hall,Trey McBride,Jameson Williams,Jakobi Meyers,Daniel Jones,DeVonta Smith
4778,0,60.84,rkfd9383,Omarion Hampton,Quentin Johnston,Justin Herbert,Zach Ertz,J.K. Dobbins,DeVonta Smith
4779,0,60.82,kingcole92,Omarion Hampton,Justin Fields,Bucky Irving,Zay Flowers,Chris Olave,Mark Andrews
4779,0,60.82,manaray31,De'Von Achane,Tetairoa McMillan,Woody Marks,Jakobi Meyers,Darren Waller,Bryce Young
4781,0,60.8,benrothlesberger,Ashton Jeanty,George Pickens,Jalen Hurts,A.J. Brown,Wan'Dale Robinson,Juwan Johnson
4782,0,60.78,fflinx,Omarion Hampton,Tyler Warren,Quentin Johnston,Jakobi Meyers,Dak Prescott,Jalen Tolbert
4783,0,60.76,fchewie,Omarion Hampton,David Montgomery,Jayden Daniels,Zach Ertz,A.J. Brown,Tre Tucker
4784,0,60.74,urbanik,Cam Skattebo,Trey McBride,Justin Herbert,Keenan Allen,Tony Pollard,Luke McCaffrey
4785,0,60.72,rickter29,Javonte Williams,Trey McBride,Jared Goff,Jameson Williams,Chris Godwin,Malik Washington
4786,0,60.7,patrickbarnesyoutube,Omarion Hampton,Tetairoa McMillan,Trey McBride,Tony Pollard,Jakobi Meyers,Kyler Murray
4786,0,60.7,d4ve,Breece Hall,Tetairoa McMillan,Jalen Hurts,Zach Ertz,DeVonta Smith,Jalen Tolbert
4786,0,60.7,cgeeeeee,Ashton Jeanty,Breece Hall,Jalen Hurts,A.J. Brown,Juwan Johnson,Elic Ayomanor
4789,0,60.68,imagikarp,Ashton Jeanty,George Pickens,Woody Marks,Jakobi Meyers,Dallas Goedert,Jaxson Dart
4789,0,60.68,sjweil9,Amon-Ra St. Brown,Tyler Warren,Woody Marks,A.J. Brown,Daniel Jones,Josh Downs
4789,0,60.68,kcpolack,De'Von Achane,Woody Marks,Ladd McConkey,Michael Pittman Jr.,Daniel Jones,Mark Andrews
4789,0,60.68,beriov,Derrick Henry,Tyler Warren,Brock Bowers,Daniel Jones,Chris Godwin,Elic Ayomanor
4793,0,60.62,manaray31,Amon-Ra St. Brown,Tyler Warren,Woody Marks,Kenneth Walker III,Jared Goff,Darius Slayton
4794,0,60.54,cgeeeeee,Saquon Barkley,Tyler Warren,Quentin Johnston,Jayden Daniels,Chris Godwin,Wan'Dale Robinson
4795,0,60.52,teddyonfetti,George Pickens,Ja'Marr Chase,Jakobi Meyers,Woody Marks,Bryce Young,Tommy Tremble
4795,0,60.52,nf42,Amon-Ra St. Brown,Trey McBride,Lamar Jackson,Tony Pollard,Woody Marks,Chris Godwin
4795,0,60.52,lee121503,Breece Hall,Justin Fields,Jameson Williams,Jakobi Meyers,Tee Higgins,Juwan Johnson
4795,0,60.52,lineofscrimmage,Jahmyr Gibbs,Jameson Williams,Jared Goff,Keenan Allen,Zach Ertz,J.K. Dobbins
4799,0,60.5,rhcpfleadom,Breece Hall,Jaylen Waddle,Woody Marks,Kyler Murray,Chris Godwin,Mark Andrews
4799,0,60.5,crblake2,Breece Hall,Ashton Jeanty,Jalen Hurts,A.J. Brown,Chris Godwin,Tommy Tremble
4801,0,60.48,tubinis2121,Saquon Barkley,Tetairoa McMillan,Brock Bowers,Jameson Williams,Tony Pollard,Bo Nix
4802,0,60.44,piquantpecan,Omarion Hampton,Tyler Warren,Jayden Daniels,Chris Olave,Darius Slayton,Cooper Kupp
4803,0,60.34,crblake2,Omarion Hampton,Jaylen Waddle,Jayden Daniels,A.J. Brown,Jakobi Meyers,Tommy Tremble
4804,0,60.32,ecoxer10,Omarion Hampton,Justin Fields,Jameson Williams,Keenan Allen,Mason Taylor,Sean Tucker
4805,0,60.3,hdjdhdjdjsk,Jahmyr Gibbs,Brock Bowers,Lamar Jackson,Michael Pittman Jr.,Juwan Johnson,Chris Godwin
